,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
658,Step Up 3D,"Drama, Music, Romance",tt1193631,107.0,6.2,159291809,42400223,30000000.0,2010-08-04,13.451
659,Resident Evil: Retribution,"Action, Adventure, Fantasy",tt1855325,95.0,5.4,240159255,42345531,65000000.0,2012-09-12,1.4169999999999998
660,Birdman or (The Unexpected Virtue of Ignorance),"Comedy, Drama",tt2562232,119.0,7.7,103215094,42340598,18000000.0,2014-08-27,33.173
661,Riddick,"Action, Adventure, Sci-Fi",tt1411250,119.0,6.4,98337295,42025135,38000000.0,2013-09-02,17.215999999999998
662,Dolphin Tale 2,"Drama, Family",tt2978462,107.0,6.4,57824533,42019483,36000000.0,2014-09-11,9.543
663,A Dog's Way Home,"Adventure, Drama, Family",tt7616798,96.0,6.7,80708134,41952715,18000000.0,2019-01-10,13.119000000000002
664,Almost Christmas,"Comedy, Drama",tt4649416,111.0,6.1,42580920,41715860,17000000.0,2016-11-11,9.459
665,Valerian and the City of a Thousand Planets,"Action, Adventure, Family",tt2239822,137.0,6.5,225874228,41189488,177200000.0,2017-07-20,35.88800000000001
666,What to Expect When You're Expecting,"Comedy, Drama, Romance",tt1586265,110.0,5.7,84384002,41152203,40000000.0,2012-05-17,15.979
667,The Last Exorcism,"Horror, Mystery, Thriller",tt1320244,87.0,5.6,69432527,41034350,1800000.0,2010-08-27,11.028
668,Money Monster,"Crime, Drama, Thriller",tt2241351,98.0,6.5,93282604,41012075,27000000.0,2016-05-12,11.166
669,End of Watch,"Action, Crime, Drama",tt1855199,109.0,7.6,55078146,41003371,7000000.0,2012-09-20,17.023
670,The Ides of March,"Drama, Thriller",tt1124035,101.0,7.1,76338111,40962534,12500000.0,2011-09-24,15.294
671,The Star,"Animation, Adventure, Comedy",tt4587656,86.0,6.1,62812974,40852824,10000000.0,2017-11-15,11.602
672,"Love, Simon","Comedy, Drama, Romance",tt5164432,110.0,7.6,66316289,40826341,17000000.0,2018-02-16,17.947
674,Little,"Comedy, Fantasy, Romance",tt8085790,109.0,5.3,48987096,40673960,20000000.0,2019-04-04,11.72
675,Ghost in the Shell,"Action, Crime, Drama",tt1219827,107.0,6.4,169801921,40563557,110000000.0,2017-03-29,27.551
676,Paddington 2,"Adventure, Comedy, Family",tt4468740,103.0,7.9,227978523,40442052,40000000.0,2017-11-09,14.548
677,Hanna,"Action, Drama, Thriller",tt0993842,111.0,6.8,63782078,40259119,30000000.0,2011-04-07,18.515
678,Legion,"Action, Adventure, Fantasy",tt1038686,100.0,5.2,67918658,40168080,26000000.0,2010-01-21,13.669
679,Allied,"Action, Drama, Romance",tt3640424,124.0,7.1,119520023,40098064,85000000.0,2016-11-17,18.064
680,A Haunted House,"Comedy, Fantasy",tt2243537,86.0,5.1,60159584,40041683,2500000.0,2013-01-11,11.05
681,Burlesque,"Drama, Music, Musical",tt1126591,119.0,6.4,89519773,39440655,55000000.0,2010-11-23,11.213
682,The Expendables 3,"Action, Adventure, Thriller",tt2333784,126.0,6.1,214657577,39322544,90000000.0,2014-08-04,17.944000000000006
683,Second Act,"Comedy, Drama, Romance",tt2126357,103.0,5.8,72282227,39282227,16000000.0,2018-11-22,14.02
684,King Arthur: Legend of the Sword,"Action, Adventure, Drama",tt1972591,126.0,6.8,148675066,39175066,175000000.0,2017-05-10,23.189
685,The Crazies,"Horror, Thriller",tt0455407,101.0,6.5,54806823,39123589,20000000.0,2010-02-26,13.082
686,Something Borrowed,"Comedy, Drama, Romance",tt0491152,112.0,5.9,65100369,39046489,35000000.0,2011-05-05,10.512
688,Earth to Echo,"Adventure, Family, Sci-Fi",tt2183034,91.0,5.8,45681062,38916903,13000000.0,2014-06-14,8.979
689,Nerve,"Adventure, Crime, Drama",tt1772317,83.0,6.8,85251425,38562379,27500.0,2011-12-07,0.677
690,Sex Tape,"Comedy, Romance",tt1956620,94.0,5.1,126069509,38543473,40000000.0,2014-07-17,21.925
691,Rock of Ages,"Comedy, Drama, Musical",tt1336608,123.0,5.9,59418613,38518613,75000000.0,2012-06-13,14.249
692,47 Ronin,"Action, Drama, Fantasy",tt1335975,128.0,6.3,151783839,38362475,175000000.0,2013-12-06,19.66
693,Brooklyn,"Drama, Romance",tt2381111,117.0,7.5,62076141,38317535,11000000.0,2015-10-20,11.829
694,Scream 4,"Horror, Mystery",tt1262416,111.0,6.2,97138686,38180928,40000000.0,2011-04-11,13.108
695,Jigsaw,"Crime, Horror, Mystery",tt3348730,92.0,5.8,102952888,38052832,10000000.0,2017-10-26,22.057
696,"Big Mommas: Like Father, Like Son","Action, Comedy, Crime",tt1464174,107.0,4.4,82686066,37915414,32000000.0,2011-02-16,15.443
697,Wild,"Biography, Drama",tt2305051,115.0,7.1,52501541,37880356,15000000.0,2014-01-16,12.425
698,August: Osage County,"Comedy, Drama",tt1322269,121.0,7.2,74188937,37738503,25000000.0,2013-12-26,12.402
700,Philomena,"Biography, Comedy, Drama",tt2431286,98.0,7.6,100129872,37707719,12000000.0,2013-11-01,9.528
701,Red Riding Hood,"Fantasy, Horror, Mystery",tt1486185,100.0,5.5,90260376,37662162,42000000.0,2011-03-11,14.369000000000002
702,In Time,"Action, Sci-Fi, Thriller",tt1637688,109.0,6.7,173930596,37520095,40000000.0,2011-10-27,17.203
703,Abraham Lincoln: Vampire Hunter,"Action, Fantasy, Horror",tt1611224,105.0,5.9,116471580,37519139,69000000.0,2012-06-20,18.754
704,The Back-up Plan,"Comedy, Romance",tt1212436,104.0,5.4,77477008,37490007,35000000.0,2010-04-23,10.944
705,The Longest Ride,"Drama, Romance",tt2726560,123.0,7.1,62944815,37446117,34000000.0,2015-04-09,12.167
706,Paul,"Adventure, Comedy, Sci-Fi",tt1092026,104.0,7.0,97984015,37412945,40000000.0,2011-02-14,16.823
707,Lawless,"Crime, Drama",tt1212450,116.0,7.3,55404159,37400127,26000000.0,2012-08-29,13.499
708,J. Edgar,"Biography, Drama, Romance",tt1616195,137.0,6.6,84920539,37306030,35000000.0,2011-11-09,11.427
709,The Roommate,"Drama, Mystery, Thriller",tt1265990,91.0,4.9,40492652,37300107,16000000.0,2011-02-04,10.868
710,Jumping the Broom,"Comedy, Drama",tt1640484,112.0,5.7,38158601,37295394,6600000.0,2011-05-06,9.237
711,The Change-Up,"Comedy, Fantasy",tt1488555,112.0,6.3,75450437,37243418,52000000.0,2011-08-05,13.427
712,The Guilt Trip,"Comedy, Drama",tt1694020,95.0,5.8,41863726,37134215,40000000.0,2012-12-19,9.299
713,30 Minutes or Less,"Action, Comedy, Crime",tt1622547,83.0,6.1,40662632,37053924,28000000.0,2011-08-11,10.352
714,That's My Boy,Comedy,tt1232200,116.0,5.6,57719093,36931089,70000000.0,2012-06-14,12.838
715,The Family,"Comedy, Crime, Thriller",tt1728973,88.0,5.0,3696,36918811,200000.0,2011-03-10,2.978
717,Colombiana,"Action, Drama, Thriller",tt1657507,108.0,6.4,63458440,36665854,40000000.0,2011-07-27,10.481
718,Vampires Suck,Comedy,tt1666186,82.0,3.4,80547866,36661504,20000000.0,2010-08-18,10.743
719,Million Dollar Arm,"Biography, Drama, Sport",tt1647668,124.0,7.0,38483455,36447959,25000000.0,2014-05-09,9.59
720,Sucker Punch,"Action, Adventure, Fantasy",tt0978764,110.0,6.1,89792502,36392502,82000000.0,2011-03-24,21.146
721,The Commuter,"Action, Mystery, Thriller",tt1590193,105.0,6.3,119942387,36343858,30000000.0,2018-01-11,17.323
722,The Nice Guys,"Action, Comedy, Crime",tt3799694,116.0,7.4,62788218,36261763,50000000.0,2016-05-15,20.48
723,The 15:17 to Paris,"Biography, Drama, Thriller",tt6802308,94.0,5.2,57076286,36250957,30000000.0,2018-02-02,12.603
724,American Assassin,"Action, Thriller",tt1961175,112.0,6.2,67234188,36249674,33000000.0,2017-09-14,13.628
725,Mile 22,"Action, Thriller",tt4560436,94.0,6.1,66308758,36108758,35000000.0,2018-08-16,15.897
726,Walking with Dinosaurs 3D,"Animation, Adventure, Family",tt1762399,87.0,5.2,126546518,36076121,80000000.0,2013-12-18,11.71
727,The Theory of Everything,"Biography, Drama, Romance",tt2980516,123.0,7.7,123726688,35893537,15000000.0,2014-11-26,20.29
731,Larry Crowne,"Comedy, Drama, Romance",tt1583420,98.0,6.1,75055070,35608245,30000000.0,2011-06-30,12.491
732,The American,"Crime, Drama, Thriller",tt1440728,105.0,6.3,67876281,35606376,20000000.0,2010-08-31,13.64
733,Dirty Grandpa,Comedy,tt1860213,102.0,5.9,94073028,35593113,11500000.0,2016-01-21,15.895
735,Peppermint,"Action, Drama, Thriller",tt6850820,101.0,6.5,53918723,35418723,25000000.0,2018-09-06,17.259
737,The Boy Next Door,"Horror, Thriller",tt3181822,91.0,4.7,52425855,35385560,4000000.0,2015-01-23,9.959
738,The Watch,"Comedy, Sci-Fi",tt1298649,102.0,5.7,68267862,35353000,68000000.0,2012-07-26,12.465
739,Frankenweenie,"Animation, Comedy, Family",tt1142977,87.0,7.0,81491068,35291068,39000000.0,2012-10-04,14.352
740,Carrie,"Drama, Horror",tt1939659,100.0,5.9,84790678,35266619,30000000.0,2013-10-16,16.578
741,Pan,"Adventure, Comedy, Family",tt3332064,111.0,5.8,128388320,35088320,150000000.0,2015-09-24,13.192
742,Step Up Revolution,"Drama, Music, Romance",tt1800741,99.0,6.5,140470746,35074677,33000000.0,2012-07-26,16.84
743,Drive,"Crime, Drama",tt0780504,100.0,7.8,76976666,35061555,15000000.0,2011-08-06,26.964
745,50/50,"Comedy, Drama, Romance",tt1306980,100.0,7.7,41097853,35014192,8000000.0,2011-09-30,11.31
746,The 5th Wave,"Action, Adventure, Drama",tt2304933,112.0,5.2,109906372,34916787,38000000.0,2016-01-14,15.682
747,Ouija: Origin of Evil,"Drama, Horror, Mystery",tt4361050,99.0,6.1,81705746,34904885,9000000.0,2016-10-20,13.639
749,Courageous,"Drama, Fantasy",tt1630036,129.0,7.0,35185884,34522221,1000000.0,2011-09-30,8.753
750,Hot Pursuit,"Action, Comedy, Crime",tt2967224,87.0,5.1,51380201,34507079,35000000.0,2015-05-08,12.720999999999998
751,The Foreigner,"Action, Thriller",tt1615160,113.0,7.0,145374099,34393507,35000000.0,2017-09-28,17.122
752,The Favourite,"Biography, Comedy, Drama",tt5083738,119.0,7.6,95918706,34366783,15000000.0,2018-11-23,20.177
754,Texas Chainsaw 3D,"Horror, Thriller",tt1572315,92.0,4.8,47340586,34341945,10000000.0,2013-01-03,19.568
755,This Is Where I Leave You,"Comedy, Drama",tt1371150,103.0,6.6,41296320,34290142,19800000.0,2014-09-10,9.293
756,The Duff,"Comedy, Romance",tt1666801,101.0,6.5,43709744,34017854,8500000.0,2015-02-20,11.835
757,Death Wish,"Action, Crime, Drama",tt1137450,107.0,6.4,49562710,34017028,30000000.0,2018-03-02,23.425
758,"Everything, Everything","Drama, Romance",tt5001718,96.0,6.4,61621140,34000284,10000000.0,2017-05-18,11.408
759,Wind River,"Crime, Drama, Mystery",tt5362988,107.0,7.7,43980821,33800859,11000000.0,2017-08-03,18.079
760,Geostorm,"Action, Sci-Fi, Thriller",tt1981128,109.0,5.3,221600160,33700160,120000000.0,2017-10-13,19.851
761,Marmaduke,"Comedy, Family",tt1392197,87.0,4.2,83761844,33644788,50000000.0,2010-06-04,10.317
762,R.I.P.D.,"Action, Adventure, Comedy",tt0790736,96.0,5.6,78324220,33618855,130000000.0,2013-07-18,17.194000000000006
763,Devil,"Horror, Mystery, Thriller",tt1314655,80.0,6.2,62695489,33583175,10000000.0,2010-01-13,12.622
764,The Spy Who Dumped Me,"Action, Adventure, Comedy",tt6663582,117.0,6.0,75320680,33562069,40000000.0,2018-08-02,16.34
765,2016: Obama's America,Documentary,tt2247692,87.0,5.1,33449086,33449086,2500000.0,2012-07-13,6.533
766,Blue Jasmine,Drama,tt2334873,98.0,7.3,99104804,33405481,18000000.0,2013-07-25,16.192999999999998
767,Monster Trucks,"Action, Adventure, Comedy",tt3095734,104.0,5.7,64493915,33370166,125000000.0,2016-12-26,13.559
768,Woman in Gold,"Biography, Drama, History",tt2404425,109.0,7.3,61619773,33305037,11000000.0,2015-03-20,9.87
769,The Second Best Exotic Marigold Hotel,"Comedy, Drama",tt2555736,122.0,6.6,85978266,33078266,10000000.0,2015-02-26,9.597
770,The Rite,"Drama, Horror, Mystery",tt1161864,114.0,6.0,96560591,33047633,37000000.0,2011-01-28,10.985
771,Arthur,"Comedy, Romance",tt1334512,110.0,5.7,48147945,33035397,40000000.0,2011-04-08,10.282
772,Hereafter,"Drama, Fantasy, Romance",tt1212419,129.0,6.5,106956330,32746941,50000000.0,2010-10-22,11.278
773,Annihilation,"Adventure, Drama, Horror",tt2798920,115.0,6.9,43070915,32732301,40000000.0,2018-02-22,29.429
774,When in Rome,"Comedy, Romance",tt1185416,91.0,5.6,43053376,32669555,55000000.0,2010-01-29,11.234000000000002
775,Unfriended,"Horror, Mystery, Thriller",tt3713166,83.0,5.6,62882090,32482090,1000000.0,2015-04-17,11.687
776,Mother's Day,"Comedy, Drama, Romance",tt1434435,112.0,6.3,48782670,32463917,11000000.0,2010-09-23,9.8
777,Paranormal Activity: The Marked Ones,"Horror, Mystery, Thriller",tt2473682,84.0,5.0,90894962,32462372,5000000.0,2014-01-01,10.862
778,Nightcrawler,"Crime, Drama, Thriller",tt2872718,117.0,7.9,47398992,32381218,8500000.0,2014-10-23,34.783
779,Love & Other Drugs,"Comedy, Drama, Romance",tt0758752,112.0,6.7,102820008,32367005,30000000.0,2010-11-22,17.255
780,Entourage,Comedy,tt1674771,104.0,6.6,49263404,32363404,30000000.0,2015-06-03,16.409000000000002
782,Fist Fight,Comedy,tt3401882,91.0,5.6,41087017,32187017,22000000.0,2017-02-16,9.849
783,Side Effects,"Crime, Drama, Mystery",tt2053463,106.0,7.1,63414135,32172757,30000000.0,2013-02-07,16.422
784,Cold Pursuit,"Action, Crime, Drama",tt5719748,119.0,6.2,76419755,32138862,60000000.0,2019-02-07,21.758000000000006
786,Scary Movie 5,"Comedy, Horror",tt0795461,86.0,3.5,78378744,32015787,20000000.0,2013-04-11,14.31
788,Paper Towns,"Comedy, Drama, Mystery",tt3622592,109.0,6.3,85512300,32000304,12000000.0,2015-06-18,13.573
789,Patriots Day,"Action, Crime, Drama",tt4572514,133.0,7.4,52185751,31886361,45000000.0,2016-12-12,12.890999999999998
790,Extremely Loud & Incredibly Close,"Adventure, Drama, Mystery",tt0477302,129.0,6.9,55247881,31847881,40000000.0,2011-12-24,13.514
791,Nobody's Fool,"Comedy, Drama, Romance",tt8097306,110.0,4.6,33705333,31713110,19000000.0,2018-10-31,12.889
792,House at the End of the Street,"Drama, Horror, Thriller",tt1582507,101.0,5.6,44287131,31611916,6900000.0,2012-09-21,10.616
793,She's Out of My League,"Comedy, Romance",tt0815236,104.0,6.4,49779728,31584722,20000000.0,2010-03-11,13.435
794,Chappie,"Action, Crime, Drama",tt1823672,120.0,6.8,102811889,31569268,49000000.0,2015-03-04,31.581
795,Scott Pilgrim vs. the World,"Action, Comedy, Fantasy",tt0446029,112.0,7.5,47664559,31494270,60000000.0,2010-08-12,22.498
796,The Debt,"Drama, Thriller",tt1226753,113.0,6.9,45636368,31177548,20000000.0,2010-09-30,8.335
797,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy",tt1538403,130.0,5.9,95396573,31165421,60000000.0,2013-08-21,17.35
798,Charlie St. Cloud,"Drama, Fantasy, Romance",tt1438254,99.0,6.5,48190704,31162545,44000000.0,2010-05-01,13.77
799,Gods of Egypt,"Action, Adventure, Fantasy",tt2404233,127.0,5.4,150680864,31153464,140000000.0,2016-02-25,14.307
800,Crimson Peak,"Drama, Fantasy, Horror",tt2554274,119.0,6.5,74679822,31090320,55000000.0,2015-10-13,18.44
801,The Pirates! Band of Misfits,"Animation, Adventure, Comedy",tt1430626,88.0,6.7,123054041,31051126,60000000.0,2012-03-12,12.183
802,Collateral Beauty,"Drama, Romance",tt4682786,97.0,6.8,88528280,31016021,36000000.0,2016-12-06,13.072
803,Morning Glory,"Comedy, Drama, Romance",tt1126618,107.0,6.5,60040976,31011732,40000000.0,2010-11-10,12.841
806,Dragon Ball Super: Broly,"Animation, Action, Adventure",tt7961060,100.0,8.0,115560610,30712119,1000000.0,2018-12-14,3.148
807,3 Days to Kill,"Action, Drama, Thriller",tt2172934,117.0,6.2,53260230,30697999,28000000.0,2014-02-14,14.085
808,Delivery Man,"Comedy, Drama",tt2387559,105.0,6.4,53120346,30664106,26000000.0,2013-10-10,10.312
809,Chef,"Adventure, Comedy, Drama",tt2883512,114.0,7.3,48428048,30640336,11000000.0,2014-05-08,19.162
810,Super Troopers 2,"Comedy, Crime, Mystery",tt0859635,99.0,6.1,31626386,30617396,13500000.0,2018-04-19,13.231
811,Deliver Us from Evil,"Horror, Mystery, Thriller",tt2377322,118.0,6.2,87937815,30577122,30000000.0,2014-07-01,13.185
812,Holmes & Watson,"Comedy, Crime, Mystery",tt1255919,90.0,3.8,40466970,30573626,42000000.0,2018-12-25,11.483
813,Slender Man,"Horror, Mystery, Thriller",tt5690360,93.0,3.2,51738549,30569484,10000000.0,2018-08-10,13.085
814,The Sitter,Comedy,tt1366344,81.0,5.7,34942188,30538669,25000000.0,2011-12-09,12.5
815,Get on Up,"Biography, Drama, Music",tt2473602,139.0,6.9,33448971,30513940,30000000.0,2014-08-01,8.234
816,The Mountain Between Us,"Action, Adventure, Drama",tt2226597,112.0,6.4,62832209,30348555,35000000.0,2017-10-05,13.912
817,Underworld: Blood Wars,"Action, Adventure, Fantasy",tt3717252,91.0,5.8,81093313,30348260,35000000.0,2016-11-24,16.035
818,Long Shot,"Comedy, Romance",tt2139881,125.0,7.2,53873809,30316271,40000000.0,2019-05-02,20.441
819,How Do You Know,"Comedy, Drama, Romance",tt1341188,121.0,5.4,48668907,30212620,120000000.0,2010-12-17,9.372
820,When the Game Stands Tall,"Drama, Sport",tt2247476,115.0,6.7,30138754,30127963,15000000.0,2014-08-22,8.958
821,"Hail, Caesar!","Comedy, Drama, Music",tt0475290,106.0,6.3,63647656,30080225,22000000.0,2016-02-05,13.115
822,The Iron Lady,"Biography, Drama",tt1007029,105.0,6.4,115890699,30017992,13000000.0,2011-12-30,9.853
823,"I, Tonya","Biography, Comedy, Drama",tt5580036,120.0,7.5,53939297,30014539,11000000.0,2017-12-08,19.439
825,Grudge Match,"Comedy, Drama, Sport",tt1661382,113.0,6.4,44907260,29807260,40000000.0,2013-12-25,11.376
826,The Hate U Give,"Crime, Drama",tt5580266,133.0,7.3,34934009,29719483,23000000.0,2018-10-19,18.022
827,When the Bough Breaks,"Crime, Drama, Horror",tt1389139,107.0,5.1,30658387,29703843,10000000.0,2016-09-09,8.412
828,Teen Titans Go! To the Movies,"Animation, Action, Adventure",tt7424200,84.0,6.8,52090236,29562341,10000000.0,2018-07-27,19.265
829,A Walk in the Woods,"Adventure, Biography, Comedy",tt1178665,104.0,6.3,37461274,29467855,8000000.0,2015-09-02,9.775
830,Nanny McPhee Returns,"Comedy, Family, Fantasy",tt1415283,109.0,6.1,93251121,29197642,25000000.0,2010-03-26,10.723
831,Priest,"Action, Horror, Thriller",tt0822847,87.0,5.7,78309505,29136626,60000000.0,2011-05-05,14.401
832,The Mechanic,"Action, Thriller",tt0472399,93.0,6.6,76130093,29121498,40000000.0,2011-01-13,18.077
833,Chimpanzee,"Documentary, Family",tt1222815,78.0,7.2,34823764,28965459,5000000.0,2012-04-20,7.367000000000001
834,One Direction: This Is Us,"Documentary, Music",tt2515086,92.0,4.2,68532898,28873374,10000000.0,2013-08-30,10.297
835,Zoolander 2,"Action, Adventure, Comedy",tt1608290,101.0,4.7,56722693,28848693,50000000.0,2016-02-06,13.975
836,The Five-Year Engagement,"Comedy, Romance",tt1195478,124.0,6.2,54169363,28835528,30000000.0,2012-04-27,10.675999999999998
837,Draft Day,"Drama, Sport",tt2223990,110.0,6.8,29824199,28831145,25000000.0,2014-04-11,13.876
838,Kick-Ass 2,"Action, Comedy, Crime",tt1650554,103.0,6.6,60795985,28795985,28000000.0,2013-07-17,19.488
839,Point Break,"Action, Crime, Sport",tt2058673,114.0,5.3,133718711,28782481,105000000.0,2015-12-03,10.654000000000002
840,Molly's Game,"Biography, Crime, Drama",tt4209788,140.0,7.5,59284015,28780744,30000000.0,2017-01-01,18.204
841,The Nut Job 2: Nutty by Nature,"Animation, Adventure, Comedy",tt3486626,91.0,5.5,68743485,28370522,40000000.0,2017-08-11,10.462
842,Abduction,"Action, Mystery, Thriller",tt1600195,106.0,5.1,82087155,28087155,35000000.0,2011-09-22,11.057
843,Happy Death Day 2U,"Comedy, Horror, Mystery",tt8155288,100.0,6.3,64600152,28051045,9000000.0,2019-02-13,19.553
844,Beastly,"Drama, Fantasy, Romance",tt1152398,86.0,5.6,43202283,27865571,17000000.0,2011-01-21,10.695
845,Moonlight,Drama,tt4975722,111.0,7.4,65336603,27850912,4000000.0,2016-10-21,18.278
846,Logan Lucky,"Comedy, Crime, Drama",tt5439796,118.0,7.0,48453605,27780977,29000000.0,2017-08-17,16.149
847,Rings,"Drama, Horror, Mystery",tt0498381,102.0,4.5,83080890,27780085,25000000.0,2017-02-01,15.25
848,The Switch,"Comedy, Drama, Romance",tt0889573,101.0,6.1,49830607,27758465,19000000.0,2010-05-11,10.591
849,Sinister 2,"Horror, Mystery, Thriller",tt2752772,97.0,5.3,53329150,27736779,10000000.0,2015-08-19,11.821
850,Oculus,"Horror, Mystery",tt2388715,104.0,6.5,44446287,27695246,5000000.0,2014-04-03,10.882
851,The Finest Hours,"Action, Drama, History",tt2025690,117.0,6.8,52099090,27550735,80000000.0,2016-01-25,14.197
852,Florence Foster Jenkins,"Biography, Comedy, Drama",tt4136084,111.0,6.8,48902953,27370107,29000000.0,2016-05-06,9.519
853,The Last Witch Hunter,"Action, Adventure, Fantasy",tt1618442,106.0,6.0,146936910,27367660,90000000.0,2015-10-21,22.656
854,Dallas Buyers Club,"Biography, Drama",tt0790636,117.0,8.0,55736588,27298285,5000000.0,2013-11-17,13.345999999999998
855,No Escape,"Action, Thriller",tt1781922,103.0,6.8,54418872,27285953,5000000.0,2015-08-26,15.935
856,Cloud Atlas,"Action, Drama, Mystery",tt1371111,172.0,7.4,130482868,27108272,102000000.0,2012-10-26,22.033
858,Rush,"Biography, Drama, Sport",tt1979320,123.0,8.1,95224595,26947624,38000000.0,2013-09-02,28.89
859,Hell or High Water,"Action, Crime, Drama",tt2582782,102.0,7.6,37879877,26862450,12000000.0,2016-08-12,12.936
