,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
3049,Te Ata,"Comedy, Drama, Family",tt4061944,105.0,6.5,73236,73236,0.0,2017-10-13,4.146
3050,Buster's Mal Heart,"Horror, Thriller",tt5173032,96.0,6.1,73121,72622,0.0,2017-04-28,6.584
3051,Cliffs of Freedom,Drama,tt2275629,137.0,6.2,300842,72476,0.0,2019-03-01,2.734
3052,Better Living Through Chemistry,"Documentary, Crime",tt1609479,91.0,6.3,120823,72273,5000000.0,2014-03-14,9.289
3053,No One Lives,Drama,tt1763264,86.0,6.0,1048704,72140,2900000.0,2013-03-09,9.859
3054,"Farewell, My Queen",Documentary,tt1753813,100.0,6.3,6366835,72100,0.0,2012-03-21,8.116
3055,Helicopter Eela,"Adventure, Drama, Family",tt8427036,135.0,5.4,256952,71971,0.0,2018-10-12,1.746
3056,The Invisible War,"Drama, History",tt2120152,93.0,7.6,71968,71968,0.0,2012-01-20,9.23
3057,Something in the Air,Documentary,tt1846472,122.0,6.4,1305473,71921,0.0,2012-09-02,3.1310000000000002
3058,Storm Boy,"Drama, Romance",tt3340446,99.0,6.9,4281218,71760,0.0,2019-01-17,9.107999999999999
3059,3 Faces,"Comedy, Drama",tt8269552,100.0,7.1,2191516,71613,0.0,2018-06-06,4.544
3060,More Than Honey,"Drama, Family, Fantasy",tt2263058,95.0,7.6,1604609,71497,0.0,2012-08-11,3.467
3061,Detachment,Drama,tt1683526,98.0,7.7,1681521,71177,0.0,2011-04-24,10.15
3062,The Tree,Drama,tt1496005,100.0,6.6,2450045,71158,0.0,2010-05-23,5.146
3063,Butter,"Drama, War",tt1349451,90.0,6.2,175706,70931,0.0,2011-09-03,7.082999999999999
3064,Namiya,"Drama, Thriller",tt7645502,116.0,5.0,35351623,70814,0.0,2018-10-13,3.2260000000000004
3065,Seasons of Gray,"Comedy, Drama, Fantasy",tt1710469,90.0,6.7,70605,70600,0.0,2013-01-01,0.785
3066,On the Ice,"Action, Adventure, Sci-Fi",tt1663660,96.0,6.4,73492,70526,0.0,2011-12-14,2.984
3067,Visitors,"Action, Drama",tt2486982,55.0,8.4,84577,70367,80000.0,2012-10-17,0.6
3068,Diamantino,"Documentary, History, Music",tt6522668,96.0,6.5,235041,70088,0.0,2018-11-28,4.814
3069,Norman Lear: Just Another Version of You,"Action, Comedy, Crime",tt5275866,91.0,7.2,70950,70056,0.0,2016-01-21,2.753
3070,Wastelander,Drama,tt2651724,90.0,2.7,70045,70045,0.0,2018-02-02,2.082
3071,Sword Master,"Drama, Romance",tt5269396,108.0,6.1,14714624,70031,0.0,2016-12-02,4.946000000000001
3072,Turn It Around: The Story of East Bay Punk,"Fantasy, Horror, Thriller",tt3913194,155.0,7.9,69787,69787,0.0,2017-05-31,5.021
3073,Parchi,"Biography, Drama, Music",tt7592758,137.0,5.8,77110,69431,0.0,2018-01-05,0.983
3074,The Wonders,"Drama, Horror, Mystery",tt2882590,112.0,6.2,2772358,69236,0.0,2013-06-05,1.891
3075,Intruders,"Action, Thriller",tt1634121,100.0,5.4,5348049,69136,13000000.0,2011-09-12,14.43
3076,Blaze,Comedy,tt6443294,129.0,6.7,704955,69114,1200000.0,2018-08-17,7.314
3077,Coherence,Biography,tt2866360,89.0,7.2,139745,68877,0.0,2013-09-19,11.537
3078,Mugamoodi,Thriller,tt2367996,150.0,5.0,131965,68677,0.0,2012-08-31,2.122
3079,Golden Slumber,Documentary,tt1413529,139.0,7.1,10733326,68595,0.0,2010-01-30,2.755
3080,Chef Flynn,"Drama, Romance",tt7689956,82.0,6.6,69542,68407,0.0,2018-01-23,4.397
3081,Predestination,"Documentary, Music",tt2397535,97.0,7.5,4824499,68372,5500000.0,2014-08-28,17.904
3082,2012: Time for Change,"Drama, Fantasy, Horror",tt1506940,85.0,7.0,68339,68339,0.0,2010-10-08,3.823
3083,Outside In,"Biography, Drama, Romance",tt7260048,109.0,6.6,68492,68244,0.0,2018-03-30,5.629
3084,Until Forever,"Drama, Romance, War",tt4061196,100.0,6.4,158872,68240,0.0,2016-10-20,4.256
3085,Strange Powers: Stephin Merritt and the Magnetic Fields,"Documentary, Adventure, Biography",tt1534075,89.0,7.2,68719,68094,0.0,2011-10-27,1.4240000000000002
3086,Where Hands Touch,"Documentary, History, Music",tt1235187,122.0,5.6,128269,67743,0.0,2018-09-14,9.6
3087,Maidentrip,Documentary,tt2555268,82.0,7.6,68243,67705,0.0,2014-01-17,5.686
3088,Under the Tree,"Action, Drama, War",tt6223806,89.0,6.9,944991,67596,2054738.0,2017-09-06,5.6739999999999995
3089,Alive and Kicking,Documentary,tt4329394,88.0,6.6,68485,67591,0.0,2017-04-07,4.391
3090,Being Frank,"Biography, Drama",tt6547044,109.0,6.9,67343,67343,0.0,2019-06-14,3.4939999999999998
3091,The Doctor from India,"Action, Crime, Drama",tt7999770,89.0,6.1,67136,67136,0.0,2018-02-02,1.4
3092,For No Good Reason,Documentary,tt2112152,89.0,7.0,67421,67105,0.0,2012-10-12,4.989
3093,Puncture,Drama,tt1582248,100.0,6.9,123700,67071,0.0,2011-09-23,8.622
3094,93Queen,Documentary,tt7235016,90.0,7.6,76056,67020,0.0,2018-01-01,1.479
3095,Pandora's Promise,Documentary,tt1992193,87.0,7.4,66680,66643,0.0,2013-06-12,2.27
3096,3 Generations,Documentary,tt4158624,92.0,5.8,680351,66371,10000000.0,2016-10-27,9.539
3097,The Silence of Others,"Animation, Comedy, Drama",tt8099236,96.0,8.0,289455,66332,0.0,2019-01-25,2.635
3098,After Tiller,"Crime, Drama, Thriller",tt2430104,85.0,7.5,72125,66300,0.0,2013-09-20,5.329
3099,The Pervert's Guide to Ideology,"Comedy, Music",tt2152198,136.0,7.6,214313,66236,0.0,2012-09-07,4.652
3100,An Oversimplification of Her Beauty,Documentary,tt2073520,84.0,6.3,71906,65975,0.0,2012-01-30,0.6
3101,Deadfall,Documentary,tt1667310,95.0,6.3,1946254,65804,12000000.0,2012-11-08,11.85
3102,The Sun Behind the Clouds: Tibet's Struggle for Freedom,Documentary,tt1540068,79.0,6.6,67095,65598,0.0,2010-01-20,0.873
3103,The B-Side: Elsa Dorfman's Portrait Photography,Drama,tt5952468,76.0,6.6,125227,65590,0.0,2017-06-02,4.749
3104,Architects of Denial,"Drama, War",tt6842752,102.0,7.9,65424,65424,0.0,2017-10-06,2.695
3105,Elizabeth Blue,"Animation, Comedy, Drama",tt5881892,95.0,5.9,6542,65420,0.0,2017-09-22,2.4659999999999997
3106,Beuys,"Drama, Romance",tt6340090,107.0,6.7,86451,65410,0.0,2017-05-18,1.4
3107,My Entire High School Sinking Into the Sea,Documentary,tt5538568,75.0,6.0,68883,65250,0.0,2016-09-11,5.756
3108,Una noche,"Drama, Romance",tt2184331,90.0,6.8,111903,65233,0.0,2012-02-15,3.1510000000000002
3109,Through a Lens Darkly: Black Photographers and the Emergence of a People,"Comedy, Crime",tt3210388,90.0,6.5,65169,65169,0.0,2014-01-18,1.4
3110,Do Not Resist,"Comedy, Drama",tt5557976,72.0,7.0,72791,65136,0.0,2016-04-30,5.746
3111,Dancing Across Borders,"Action, Drama",tt1433099,88.0,6.8,66166,65060,0.0,2010-03-26,0.84
3112,Crazy on the Outside,"Drama, History",tt1196134,96.0,5.6,88335,64438,0.0,2010-01-08,7.252000000000001
3113,The Teacher,Drama,tt5061162,102.0,7.3,1350426,64437,0.0,2016-07-21,4.0360000000000005
3114,Feng Shui,Documentary,tt2513344,120.0,7.6,15702302,64147,0.0,2012-11-16,1.4369999999999998
3115,Working Woman,"Comedy, Drama",tt8844204,93.0,6.9,204727,64048,0.0,2019-04-17,1.621
3116,"Monrovia, Indiana","Documentary, Music",tt8749146,143.0,6.9,64596,63944,0.0,2018-09-07,4.627
3117,The Human Resources Manager,"Comedy, Drama",tt1311075,103.0,6.6,590567,63709,0.0,2011-03-04,2.002
3118,I Am Divine,"Action, Romance",tt1356790,90.0,7.7,115739,63661,0.0,2013-03-09,8.151
3119,The Details,"Action, Comedy, Drama",tt1433207,101.0,6.1,63595,63595,0.0,2011-01-01,8.363999999999999
3120,Heartbeats,"Drama, Sci-Fi",tt1600524,101.0,7.2,843423,62985,0.0,2010-05-16,9.181000000000001
3121,Cool It,Comedy,tt1694015,87.0,6.9,62713,62713,0.0,2010-11-08,4.593
3122,Creative Control,"Biography, Drama",tt3277624,97.0,5.4,63014,62480,1000000.0,2016-03-11,6.188
3123,The Tiger Hunter,"Action, Comedy, Horror",tt3853830,94.0,5.7,62398,62398,0.0,2017-03-31,3.8360000000000003
3124,Hatchet II,"Documentary, Biography",tt1270835,85.0,5.5,156190,62000,2500000.0,2010-08-26,11.144
3125,Tragedy Girls,Documentary,tt3859272,98.0,6.0,122211,61899,0.0,2017-10-20,9.832
3126,If a Tree Falls: A Story of the Earth Liberation Front,Drama,tt1787725,85.0,7.2,61794,61794,0.0,2011-06-22,2.673
3127,Viva Riva!,"Biography, Drama",tt1723120,98.0,6.2,168982,61759,0.0,2010-09-10,2.229
3128,Mifune: The Last Samurai,"Romance, Sport",tt4000670,80.0,7.2,62279,61691,0.0,2016-11-25,3.59
3129,Public Speaking,"Comedy, Crime, Thriller",tt1734477,84.0,7.7,62173,61640,0.0,2010-11-22,3.352
3130,Sauvage / Wild,"Comedy, Drama",tt8307082,99.0,6.9,317536,61604,0.0,2018-08-29,7.656000000000001
3131,The Dark Horse,"Comedy, Crime, Drama",tt2192016,124.0,7.5,1862114,61505,0.0,2014-07-17,5.172999999999999
3132,Backwards,"Drama, Mystery, Thriller",tt2005153,89.0,5.5,61465,61465,0.0,2012-09-21,2.263
3133,The Art of the Steal,Drama,tt2172985,90.0,6.3,77450,61446,0.0,2013-09-11,10.249
3134,Donald Cried,"Romance, Sci-Fi, Thriller",tt4442604,85.0,6.5,61406,61309,0.0,2017-03-03,3.785
3135,Never Goin' Back,"Documentary, Music",tt7690016,85.0,6.0,61271,61271,0.0,2018-08-03,7.562
3136,Too Late,"Documentary, Biography, Drama",tt2394063,107.0,6.7,60438,60438,0.0,2016-03-25,5.3660000000000005
3137,How I Live Now,Documentary,tt1894476,101.0,6.5,925762,60213,0.0,2013-09-10,8.712
3138,Presenting Princess Shaw,Drama,tt4161074,83.0,6.8,60197,60197,0.0,2016-05-27,2.496
3139,The Force,Documentary,tt6159518,92.0,6.7,59912,59912,0.0,2017-01-22,4.521
3140,Siddharth,"Comedy, Drama",tt2932606,96.0,7.3,69310,59808,0.0,2013-10-10,2.283
3141,3,"Comedy, Drama",tt1517177,119.0,6.7,3484446,59774,0.0,2010-12-23,3.6510000000000002
3142,Where Is Kyra?,"Drama, Fantasy, Romance",tt5198670,98.0,5.6,74821,59717,0.0,2018-04-06,7.186
3143,Limelight,"Comedy, Crime, Drama",tt1418702,103.0,6.7,60335,59654,0.0,2011-09-23,5.641
3144,Bicycling with Molière,"Comedy, Drama, Music",tt2207050,104.0,6.6,11123929,59624,0.0,2013-01-16,5.402
3145,Cheap Thrills,"Documentary, History, Music",tt2389182,88.0,6.7,59424,59379,0.0,2013-03-08,7.5520000000000005
3146,Bomb City,Documentary,tt4351548,95.0,6.9,59329,59329,0.0,2017-03-31,7.4510000000000005
3147,Frontera,"Documentary, Biography, Drama",tt2510028,103.0,6.6,59696,59306,0.0,2014-07-31,12.852
3148,Bang! The Bert Berns Story,"Documentary, Biography, Crime",tt5432624,94.0,7.9,59299,59299,0.0,2016-03-11,3.79
3149,Viper Club,Documentary,tt6388074,109.0,5.6,60607,59130,0.0,2018-10-26,4.048
3150,Let the Fire Burn,"Documentary, Family, News",tt2119463,88.0,7.8,64489,59033,0.0,2013-10-02,3.5610000000000004
3151,Gregory Crewdson: Brief Encounters,"Action, Sci-Fi, Thriller",tt2281267,78.0,7.4,60064,58978,0.0,2012-03-01,3.7739999999999996
3152,Crime After Crime,"Comedy, Horror",tt1746153,95.0,7.6,60291,58840,0.0,2011-07-01,4.272
3153,Lost Woods,"Comedy, Drama, Romance",tt1975205,88.0,2.3,180117,58240,0.0,2012-03-04,1.4
3154,Cynthia,Drama,tt5755280,89.0,4.5,58177,58177,0.0,2018-08-31,1.702
3155,Faust,"Documentary, Biography, Sport",tt1437357,140.0,6.6,58132,58104,0.0,2011-09-08,6.303999999999999
3156,In Search of Greatness,"Documentary, History",tt8236398,77.0,6.3,58090,58090,0.0,2018-11-02,1.4
3157,A Faithful Man,"Biography, Drama, History",tt8075202,75.0,6.3,1720605,58049,0.0,2018-12-26,6.228
3158,I Smile Back,"Adventure, Comedy, Drama",tt3640682,85.0,6.1,63373,57678,495000.0,2015-10-23,5.5329999999999995
3159,The Trials of Muhammad Ali,"Drama, Western",tt2489734,86.0,7.4,59081,57579,0.0,2013-08-23,4.704
3160,Harvest of Empire,"Adventure, Comedy, Drama",tt2072987,90.0,7.7,79627,57566,0.0,2012-09-28,1.146
3161,Woman Walks Ahead,Documentary,tt5436228,101.0,6.6,80912,57528,0.0,2018-04-25,7.502000000000001
3162,Ramen Heads,"Drama, Horror, Mystery",tt6764122,93.0,7.1,57345,57345,0.0,2017-05-04,1.4
3163,In My Sleep,Drama,tt0326965,104.0,5.5,30158,57190,0.0,2010-04-23,4.896
3164,Do I Sound Gay?,Drama,tt3997238,77.0,5.6,122595,57000,0.0,2015-07-10,5.471
3165,God of Vampires,"Horror, Sci-Fi, Thriller",tt1572773,144.0,4.0,53345,56705,0.0,2010-07-02,1.561
3166,Borgman,"Crime, Drama, Thriller",tt1954315,113.0,6.8,1052010,56474,0.0,2013-05-13,6.149
3167,Max Rose,"Documentary, News",tt1439558,83.0,6.3,66680,56365,0.0,2016-09-02,3.3989999999999996
3168,Beyond the Black Rainbow,"Documentary, News",tt1534085,110.0,6.0,56491,56129,1100000.0,2010-12-03,7.167000000000001
3169,Go for Sisters,Documentary,tt2247432,123.0,6.4,70495,55963,0.0,2013-11-08,2.031
3170,Farmageddon,Documentary,tt1609113,86.0,7.1,56573,55839,0.0,2011-07-08,2.291
3171,Cooties,Documentary,tt2490326,88.0,5.7,485544,55749,0.0,2014-10-10,9.931000000000001
3172,Terms and Conditions May Apply,Drama,tt2084953,79.0,7.4,55824,55594,0.0,2013-07-12,7.131
3173,The Gardener,Documentary,tt2772966,87.0,6.5,62734,55523,0.0,2012-10-04,0.943
3174,Finding Joe,"Comedy, Drama",tt2015370,80.0,6.8,55518,55518,0.0,2011-09-30,1.4
3175,The Paris Opera,"Comedy, Drama",tt6599064,110.0,7.1,781039,55482,0.0,2017-04-05,1.3880000000000001
3176,Flowers,"Comedy, Romance",tt1637681,110.0,6.8,139421,55479,0.0,2010-06-12,1.1440000000000001
3177,C.O.G.,"Documentary, Thriller",tt1650393,88.0,5.6,55301,55301,0.0,2013-09-20,4.385
3178,Reality,Documentary,tt1846487,116.0,6.8,3350996,55261,0.0,2012-05-04,4.974
3179,Korengal,"Drama, Mystery, Thriller",tt3578504,84.0,6.8,101310,55200,0.0,2014-05-30,6.506
3180,The Lovers & the Despot,Drama,tt5278868,98.0,6.5,95521,55180,0.0,2016-09-22,4.177
3181,Clown,"Drama, Fantasy, Horror",tt1780798,100.0,5.7,4381603,55007,0.0,2014-11-13,10.975
3182,The Mountain,"Drama, Mystery, Romance",tt1783391,80.0,6.1,61035,54739,0.0,2011-09-13,0.6
3183,Regression,"Drama, History, Romance",tt3319920,106.0,5.7,17671101,54734,0.0,2015-10-01,11.654000000000002
3184,Evidence of a Haunting,"Drama, Romance",tt3502802,80.0,2.7,29904,54474,25000.0,2010-11-10,1.308
3185,Ilo Ilo,Drama,tt2901736,99.0,7.3,1216181,54071,0.0,2013-09-04,4.07
3186,My King,"Action, Crime, Thriller",tt3478962,124.0,7.1,8003331,53809,0.0,2015-10-21,5.974
3187,The Turin Horse,"Comedy, Drama",tt1316540,155.0,7.8,162088,53690,0.0,2011-02-15,7.082999999999999
3188,Beloved Sisters,"Documentary, Comedy, Drama",tt2790236,138.0,6.1,2407680,53686,0.0,2014-07-31,3.385
3189,Line of Duty,"Documentary, Adventure, News",tt1532538,100.0,5.2,54204,53668,0.0,2013-09-06,2.7769999999999997
3190,Half of a Yellow Sun,Drama,tt2215077,111.0,6.1,306393,53645,0.0,2013-09-08,2.759
3191,Dirty Girl,"Documentary, Music",tt1107319,90.0,6.5,143485,53630,4000000.0,2010-09-12,9.955
3192,The Other F Word,"Drama, Romance",tt1790867,98.0,7.3,53714,53214,0.0,2011-11-02,5.212999999999999
3193,An Inconsistent Truth,"Biography, Drama, Music",tt1806777,89.0,6.2,69394,53109,0.0,2012-01-27,4.936
3194,Aloft,"Action, History",tt2494384,112.0,5.3,270971,52961,8000000.0,2014-02-12,7.007000000000001
3195,Twiceland,"Drama, Fantasy, Horror",tt9386922,,9.1,186078,52874,0.0,2018-12-07,1.153
3196,Being 17,Drama,tt4331970,116.0,7.2,2045219,52713,0.0,2016-02-27,7.462000000000001
3197,Django,Documentary,tt6247936,117.0,6.2,3876874,52692,0.0,2017-04-26,6.426
3198,God of War,"Action, Comedy",tt6083388,128.0,6.4,9559524,52659,25000000.0,2017-05-27,5.468999999999999
3199,Red Lights,"Comedy, Drama",tt1748179,114.0,6.2,14107313,52624,14000000.0,2012-03-02,10.782
3200,L'attesa,"Comedy, Fantasy",tt3715122,100.0,6.6,1010766,52407,0.0,2015-09-17,4.103
3201,Occupy Unmasked,Documentary,tt2234315,76.0,5.1,52768,51787,0.0,2012-09-21,4.876
3202,Cemetery of Splendor,"Short, Musical",tt2818654,122.0,6.8,98932,51765,980000.0,2015-09-02,4.231
3203,The Lottery,Drama,tt1515935,81.0,7.1,54543,51542,0.0,2010-06-11,3.8339999999999996
3204,To Be Takei,"Drama, History, Romance",tt2174896,94.0,6.9,52823,51481,0.0,2014-08-22,7.0089999999999995
3205,Venus and Serena,Documentary,tt2376024,99.0,6.2,51271,51000,0.0,2012-10-06,4.002
3206,Ophelia,"Action, Western",tt5690810,114.0,6.9,229405,50722,0.0,2018-01-22,11.248
3207,Hateship Loveship,"Drama, Romance",tt2463512,104.0,6.2,83008,50573,0.0,2013-09-07,8.385
3208,Keep Quiet,"Adventure, Drama, Western",tt4789160,90.0,6.8,50451,50451,0.0,2016-04-14,3.377
3209,In a Valley of Violence,"Drama, Romance",tt3608930,104.0,6.0,61797,50381,0.0,2016-10-21,10.026
3210,The Retrieval,"Action, Adventure, Comedy",tt2635006,92.0,6.6,50257,50257,0.0,2014-04-02,4.1160000000000005
3211,Black '47,Drama,tt3208026,100.0,6.8,2073063,50026,0.0,2018-09-05,9.049
3212,The Discoverers,"Action, Adventure, Comedy",tt1715876,104.0,5.6,50020,50020,0.0,2014-05-16,1.796
3213,Turbo Kid,"Drama, Thriller",tt3672742,93.0,6.7,67069,50000,0.0,2015-08-14,7.692
3214,At Middleton,"Horror, Romance, Sci-Fi",tt1483324,99.0,6.5,53837,49953,2500000.0,2013-05-17,7.961
3215,The Last Man on the Moon,"Documentary, Biography, Crime",tt3219604,95.0,7.4,53881,49672,0.0,2016-02-26,4.508
3216,The Canyons,"Adventure, Drama, Mystery",tt2292959,99.0,3.8,270185,49494,250000.0,2013-07-29,10.654000000000002
3217,Fatima,"Comedy, Drama",tt4466544,79.0,6.4,212228,49086,0.0,2015-10-07,4.688
3218,Spring,"Documentary, Family, Western",tt3395184,109.0,6.7,49970,48949,0.0,2014-10-08,6.82
3219,The Internet's Own Boy: The Story of Aaron Swartz,Documentary,tt3268458,105.0,8.1,48911,48911,0.0,2014-06-27,9.443999999999999
3220,The Ornithologist,"Drama, Family, Music",tt4929038,117.0,6.3,74714,48837,0.0,2016-10-05,3.077
3221,The Bag Man,"Comedy, Drama",tt2212008,108.0,5.2,461780,48817,0.0,2014-02-28,9.797
3222,American Mustang,"Action, Drama, History",tt2651214,72.0,7.3,48700,48700,0.0,2013-11-07,4.111000000000001
3223,The China Hustle,Drama,tt7215388,82.0,7.1,48650,48650,0.0,2018-03-30,5.3389999999999995
3224,The One I Wrote for You,"Animation, Adventure, Drama",tt2518370,110.0,6.0,58872,48643,0.0,2014-11-14,1.7519999999999998
3225,Person to Person,"Comedy, Drama",tt5247026,84.0,5.7,48499,48499,0.0,2017-07-28,5.278
3226,The Perfect Host,Drama,tt1334553,93.0,6.8,450885,48430,0.0,2010-07-01,6.727
3227,"Lebanon, Pa.","Action, Western",tt1290082,100.0,6.3,48381,48381,0.0,2011-04-29,1.9780000000000002
3228,Natural Selection,"Documentary, Biography, Music",tt1621426,90.0,6.4,55282,48153,0.0,2011-03-13,3.949
3229,Putty Hill,Documentary,tt1530975,85.0,6.0,58585,48132,0.0,2010-02-18,4.2330000000000005
3230,The Bounty Killer,Documentary,tt3209242,87.0,6.0,48815,48091,0.0,2018-12-14,1.133
3231,Young & Beautiful,"Documentary, History",tt2752200,95.0,6.8,9757417,48022,0.0,2013-08-20,8.443
3232,"Love, Antosha","Documentary, Family, Music",tt9351746,92.0,9.3,75308,48021,0.0,2019-08-02,8.668
3233,The Yes Men Are Revolting,"Drama, Fantasy",tt2531282,91.0,6.8,51331,48000,0.0,2014-09-04,3.58
3234,God Loves Uganda,"Documentary, Biography, Music",tt1874513,83.0,7.4,51229,47991,0.0,2013-10-11,1.861
3235,Saving Banksy,Documentary,tt4036488,80.0,6.8,47965,47965,0.0,2017-01-27,5.694
3236,Runaway Slave,"Drama, War",tt2205591,108.0,6.7,71737,47813,0.0,2012-01-13,1.4
3237,Quest,Documentary,tt4157144,86.0,8.1,50022,47807,0.0,2017-09-15,1.436
3238,Sing Your Song,Documentary,tt1787797,103.0,7.5,65310,47718,0.0,2012-01-13,3.5380000000000003
3239,Saving Brinton,"Documentary, Crime, History",tt6195442,90.0,7.8,56218,47419,0.0,2017-06-17,4.45
3240,"1,000 Times Good Night",Drama,tt2353767,117.0,7.1,2549568,47331,0.0,2013-08-31,5.747000000000001
3241,Surviving Progress,Drama,tt1462014,86.0,7.4,53953,47139,0.0,2011-11-04,5.2620000000000005
3242,A Master Builder,"Documentary, History",tt2276069,130.0,6.1,46874,46874,0.0,2013-11-11,4.788
3243,Over Your Cities Grass Will Grow,"Comedy, Drama, Romance",tt1414368,105.0,7.1,70256,46834,0.0,2011-10-27,1.666
3244,Command and Control,Documentary,tt5598206,92.0,7.3,57635,46603,0.0,2016-09-14,3.7
3245,Margaret,Drama,tt0466893,150.0,6.5,564864,46495,14000000.0,2011-09-30,7.709
3246,Ma ma,"Crime, Drama, Mystery",tt3480886,111.0,6.4,1375709,46476,0.0,2015-09-11,5.152
3247,Bigger,Drama,tt1528266,87.0,5.4,52133,46382,10000.0,2014-10-14,3.6060000000000003
3248,William S. Burroughs: A Man Within,Documentary,tt1466072,87.0,7.2,46380,46380,160000.0,2010-11-05,5.85
3249,Racer and the Jailbird,"Documentary, Biography",tt2586120,130.0,6.4,400026,46337,9229904.0,2017-09-08,6.507000000000001
3250,Under the Silver Lake,"Comedy, Family, Fantasy",tt5691670,139.0,6.4,2053469,46083,8500000.0,2018-06-21,12.158
3251,So B. It,"Adventure, Family",tt3663020,98.0,6.8,47627,46006,0.0,2016-06-07,2.3609999999999998
3252,In Jackson Heights,"Action, Crime, Drama",tt4936064,190.0,7.2,121094,45896,0.0,2015-09-04,4.213
3253,Hal,Documentary,tt2573198,60.0,6.8,49045,45889,0.0,2013-06-08,5.405
3254,Jewtopia,Comedy,tt0878814,90.0,4.5,88327,45660,0.0,2012-04-26,5.382999999999999
3255,Girl Asleep,"Crime, Drama, History",tt3955894,77.0,6.2,64056,45650,1150118.0,2015-10-20,5.416
3256,High on the Hog,"Crime, Mystery",tt2386668,85.0,3.7,45696,45599,0.0,2019-04-19,5.358
3257,Summer in the Forest,"Drama, Music, Romance",tt5900988,108.0,7.5,67743,45542,0.0,2017-06-23,1.0070000000000001
3258,3 Weeks in Yerevan,Documentary,tt5791932,,7.3,45536,45536,0.0,2016-08-04,0.8909999999999999
3259,Texas Killing Fields,"Comedy, Mystery",tt1389127,105.0,5.7,1271319,45282,0.0,2011-10-14,14.237
3260,High Strung,Documentary,tt3451230,96.0,6.5,2084451,45255,0.0,2016-04-08,13.094000000000001
3261,There's No Place Like Utopia,"Documentary, Music",tt3868452,110.0,5.9,45254,45254,0.0,2014-07-18,0.884
3262,Wrong,Thriller,tt1901040,94.0,6.3,106425,45209,0.0,2012-09-05,9.119
3263,Before We Vanish,"Comedy, Drama",tt5999530,129.0,5.9,448829,45190,0.0,2017-09-09,3.405
3264,The Proposal,"Drama, Family",tt8106592,86.0,5.6,45149,45149,0.0,2019-05-24,3.6189999999999998
3265,We Are X,Documentary,tt4835086,93.0,7.7,548126,45028,0.0,2016-03-12,6.271
3266,Union Square,Documentary,tt1783798,80.0,5.1,44830,44830,0.0,2011-07-07,4.165
3267,A Kid Like Jake,"Documentary, Drama",tt6884200,92.0,5.3,60784,44824,0.0,2018-06-01,9.079
3268,Mademoiselle C,Thriller,tt2506388,93.0,5.7,76621,44796,0.0,2013-09-11,3.05
3269,Ballplayer: Pelotero,Documentary,tt1885335,77.0,7.2,46109,44689,0.0,2011-10-15,2.077
3270,The Pruitt-Igoe Myth,"Biography, Drama, Music",tt1788461,79.0,7.5,44883,44683,0.0,2012-01-20,1.15
